vintage_id,vintage_type,origin_date,issued_at_utc,forecast_date,horizon_day,target,model,model_version,forecast_version,forecast,lower_bound,upper_bound
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-07,12,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6082.21,4926.06,7238.36
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-08,13,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6512.45,5354.14,7670.76
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-09,14,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6607.55,5447.09,7768.01
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-10,15,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6854.05,5691.45,8016.65
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-11,16,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5900.4,4735.66,7065.14
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-12,17,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4506.97,3340.09,5673.85
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-13,18,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,9687.02,8518.0,10856.04
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-14,19,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6939.57,5768.42,8110.72
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-15,20,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,7137.28,5964.01,8310.55
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-16,21,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6631.75,5456.35,7807.15
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-17,22,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,7141.24,5963.73,8318.75
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-18,23,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5911.49,4731.86,7091.12
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-19,24,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4515.44,3333.7,5697.18
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-20,25,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,8670.95,7487.1,9854.8
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-21,26,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6243.88,5057.93,7429.83
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-22,27,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6160.06,4972.01,7348.11
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-23,28,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6411.88,5221.73,7602.03
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-24,29,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6698.58,5506.34,7890.82
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-25,30,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5922.58,4728.25,7116.91
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-26,31,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4523.9,3327.49,5720.31
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-27,32,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,8623.84,7425.35,9822.33
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-28,33,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6076.89,4876.32,7277.46
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-29,34,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6449.21,5246.56,7651.86
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-04-30,35,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6279.59,5074.87,7484.31
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-01,36,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6814.86,5608.08,8021.64
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-02,37,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5933.66,4724.81,7142.51
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-03,38,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4532.37,3321.46,5743.28
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-04,39,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,8521.83,7308.87,9734.79
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-05,40,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6055.14,4840.12,7270.16
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-06,41,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6317.52,5100.45,7534.59
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-07,42,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6361.14,5142.03,7580.25
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-08,43,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6973.7,5752.54,8194.86
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-09,44,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5944.75,4721.55,7167.95
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-10,45,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4540.84,3315.61,5766.07
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-11,46,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,7882.36,6655.1,9109.62
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-12,47,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5974.25,4744.96,7203.54
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-13,48,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6955.63,5724.31,8186.95
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-14,49,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,7077.68,5844.34,8311.02
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-15,50,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,7563.8,6328.44,8799.16
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-16,51,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5955.84,4718.46,7193.22
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-17,52,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4549.31,3309.92,5788.7
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-18,53,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,8050.25,6808.85,9291.65
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-19,54,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5810.66,4567.25,7054.07
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-20,55,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6035.28,4789.87,7280.69
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-21,56,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6217.91,4970.5,7465.32
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-22,57,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6635.64,5386.23,7885.05
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-23,58,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5966.93,4715.53,7218.33
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-24,59,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4557.77,3304.38,5811.16
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-25,60,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,8154.64,6899.26,9410.02
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-26,61,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5756.31,4498.95,7013.67
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-27,62,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6109.94,4850.6,7369.28
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-28,63,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6454.26,5192.94,7715.58
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-29,64,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6698.89,5435.6,7962.18
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-30,65,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5978.02,4712.76,7243.28
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-05-31,66,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4566.24,3299.01,5833.47
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-01,67,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,8128.39,6859.19,9397.59
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-02,68,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5887.81,4616.65,7158.97
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-03,69,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6142.19,4869.07,7415.31
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-04,70,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6370.08,5095.0,7645.16
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-05,71,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6533.12,5256.09,7810.15
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-06,72,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5989.1,4710.12,7268.08
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-07,73,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4574.71,3293.78,5855.64
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-08,74,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,8425.9,7143.03,9708.77
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-09,75,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5905.24,4620.43,7190.05
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-10,76,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6321.83,5035.08,7608.58
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-11,77,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6370.48,5081.79,7659.17
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-12,78,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6652.06,5361.44,7942.68
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-13,79,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6000.19,4707.64,7292.74
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-14,80,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4583.17,3288.69,5877.65
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-15,81,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,10846.85,9550.45,12143.25
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-16,82,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5847.21,4548.89,7145.53
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-17,83,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6379.22,5078.98,7679.46
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-18,84,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6281.88,4979.72,7584.04
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-19,85,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6922.35,5618.28,8226.42
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-20,86,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6011.28,4705.3,7317.26
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-21,87,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,4591.64,3283.75,5899.53
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-22,88,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,8598.66,7288.87,9908.45
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-23,89,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,5943.36,4631.67,7255.05
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-24,90,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6155.61,4842.02,7469.2
vintage-20260326-f1_0_0,historical_backtest,2026-03-26,2026-03-26T23:59:59Z,2026-06-25,91,shipped_revenue_usd,seasonal_naive,1.0.0,1.0.0,6318.36,5002.87,7633.85
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-04-24,1,net_revenue_usd,driver_regression,1.0.0,1.0.0,7859.27,7585.18,8133.35
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-04-25,2,net_revenue_usd,driver_regression,1.0.0,1.0.0,7956.99,7682.37,8231.61
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-04-26,3,net_revenue_usd,driver_regression,1.0.0,1.0.0,6999.61,6724.46,7274.76
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-04-27,4,net_revenue_usd,driver_regression,1.0.0,1.0.0,6544.44,6268.76,6820.12
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-04-28,5,net_revenue_usd,driver_regression,1.0.0,1.0.0,6696.1,6419.89,6972.31
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-04-29,6,net_revenue_usd,driver_regression,1.0.0,1.0.0,7149.11,6872.37,7425.85
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-04-30,7,net_revenue_usd,driver_regression,1.0.0,1.0.0,7142.81,6865.54,7420.08
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-01,8,net_revenue_usd,driver_regression,1.0.0,1.0.0,7648.63,7370.84,7926.43
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-02,9,net_revenue_usd,driver_regression,1.0.0,1.0.0,8010.96,7732.65,8289.28
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-03,10,net_revenue_usd,driver_regression,1.0.0,1.0.0,6862.7,6583.86,7141.55
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-04,11,net_revenue_usd,driver_regression,1.0.0,1.0.0,6251.31,5971.94,6530.68
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-05,12,net_revenue_usd,driver_regression,1.0.0,1.0.0,6701.35,6421.46,6981.24
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-06,13,net_revenue_usd,driver_regression,1.0.0,1.0.0,6975.53,6695.12,7255.94
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-07,14,net_revenue_usd,driver_regression,1.0.0,1.0.0,7242.69,6961.76,7523.62
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-08,15,net_revenue_usd,driver_regression,1.0.0,1.0.0,7659.04,7377.59,7940.49
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-09,16,net_revenue_usd,driver_regression,1.0.0,1.0.0,7759.37,7477.4,8041.34
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-10,17,net_revenue_usd,driver_regression,1.0.0,1.0.0,6983.22,6700.73,7265.71
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-11,18,net_revenue_usd,driver_regression,1.0.0,1.0.0,6273.7,5990.69,6556.7
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-12,19,net_revenue_usd,driver_regression,1.0.0,1.0.0,6528.32,6244.8,6811.84
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-13,20,net_revenue_usd,driver_regression,1.0.0,1.0.0,6780.26,6496.22,7064.29
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-14,21,net_revenue_usd,driver_regression,1.0.0,1.0.0,7874.22,7589.67,8158.77
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-15,22,net_revenue_usd,driver_regression,1.0.0,1.0.0,8389.05,8103.99,8674.11
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-16,23,net_revenue_usd,driver_regression,1.0.0,1.0.0,8684.47,8398.9,8970.05
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-17,24,net_revenue_usd,driver_regression,1.0.0,1.0.0,6653.98,6367.89,6940.06
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-18,25,net_revenue_usd,driver_regression,1.0.0,1.0.0,6167.85,5881.25,6454.44
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-19,26,net_revenue_usd,driver_regression,1.0.0,1.0.0,6544.72,6257.62,6831.82
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-20,27,net_revenue_usd,driver_regression,1.0.0,1.0.0,6836.92,6549.3,7124.53
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-21,28,net_revenue_usd,driver_regression,1.0.0,1.0.0,6906.82,6618.7,7194.94
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-22,29,net_revenue_usd,driver_regression,1.0.0,1.0.0,7360.87,7072.25,7649.5
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-23,30,net_revenue_usd,driver_regression,1.0.0,1.0.0,7701.7,7412.57,7990.83
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-24,31,net_revenue_usd,driver_regression,1.0.0,1.0.0,7094.62,6804.98,7384.25
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-25,32,net_revenue_usd,driver_regression,1.0.0,1.0.0,6114.73,5824.59,6404.87
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-26,33,net_revenue_usd,driver_regression,1.0.0,1.0.0,6400.55,6109.91,6691.2
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-27,34,net_revenue_usd,driver_regression,1.0.0,1.0.0,6807.23,6516.08,7098.37
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-28,35,net_revenue_usd,driver_regression,1.0.0,1.0.0,6958.58,6666.93,7250.22
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-29,36,net_revenue_usd,driver_regression,1.0.0,1.0.0,7325.15,7033.0,7617.29
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-30,37,net_revenue_usd,driver_regression,1.0.0,1.0.0,7788.72,7496.07,8081.36
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-05-31,38,net_revenue_usd,driver_regression,1.0.0,1.0.0,6827.71,6534.57,7120.86
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-01,39,net_revenue_usd,driver_regression,1.0.0,1.0.0,6049.31,5755.67,6342.96
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-02,40,net_revenue_usd,driver_regression,1.0.0,1.0.0,6629.58,6335.44,6923.72
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-03,41,net_revenue_usd,driver_regression,1.0.0,1.0.0,6969.05,6674.42,7263.69
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-04,42,net_revenue_usd,driver_regression,1.0.0,1.0.0,6969.36,6674.23,7264.49
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-05,43,net_revenue_usd,driver_regression,1.0.0,1.0.0,7485.02,7189.4,7780.65
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-06,44,net_revenue_usd,driver_regression,1.0.0,1.0.0,7721.46,7425.34,8017.58
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-07,45,net_revenue_usd,driver_regression,1.0.0,1.0.0,6967.3,6670.69,7263.91
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-08,46,net_revenue_usd,driver_regression,1.0.0,1.0.0,6258.6,5961.49,6555.7
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-09,47,net_revenue_usd,driver_regression,1.0.0,1.0.0,6705.41,6407.82,7003.01
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-10,48,net_revenue_usd,driver_regression,1.0.0,1.0.0,6959.07,6660.98,7257.15
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-11,49,net_revenue_usd,driver_regression,1.0.0,1.0.0,7159.81,6861.23,7458.38
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-12,50,net_revenue_usd,driver_regression,1.0.0,1.0.0,7654.68,7355.62,7953.75
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-13,51,net_revenue_usd,driver_regression,1.0.0,1.0.0,7923.87,7624.32,8223.43
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-14,52,net_revenue_usd,driver_regression,1.0.0,1.0.0,7747.97,7447.92,8048.01
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-15,53,net_revenue_usd,driver_regression,1.0.0,1.0.0,7362.45,7061.92,7662.97
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-16,54,net_revenue_usd,driver_regression,1.0.0,1.0.0,7459.2,7158.19,7760.21
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-17,55,net_revenue_usd,driver_regression,1.0.0,1.0.0,6805.53,6504.03,7107.03
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-18,56,net_revenue_usd,driver_regression,1.0.0,1.0.0,6952.71,6650.73,7254.69
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-19,57,net_revenue_usd,driver_regression,1.0.0,1.0.0,7556.58,7254.11,7859.04
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-20,58,net_revenue_usd,driver_regression,1.0.0,1.0.0,7740.88,7437.93,8043.83
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-21,59,net_revenue_usd,driver_regression,1.0.0,1.0.0,7021.3,6717.87,7324.73
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-22,60,net_revenue_usd,driver_regression,1.0.0,1.0.0,6449.34,6145.43,6753.25
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-23,61,net_revenue_usd,driver_regression,1.0.0,1.0.0,6750.75,6446.36,7055.14
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-24,62,net_revenue_usd,driver_regression,1.0.0,1.0.0,7164.2,6859.33,7469.07
vintage-20260423-f1_0_0,historical_backtest,2026-04-23,2026-04-23T23:59:59Z,2026-06-25,63,net_revenue_usd,driver_regression,1.0.0,1.0.0,7351.1,7045.75,7656.45
