origin_date,forecast_date,horizon_day,target,model,actual,forecast,lower_bound,upper_bound,error
2026-05-21,2026-08-20,91,net_revenue_usd,seasonal_naive,8466.28,7809.33,6388.32,9230.34,-656.95
2026-05-21,2026-08-20,91,net_revenue_usd,driver_regression,8466.28,8460.36,8144.94,8775.78,-5.92
2026-01-01,2026-01-02,1,shipped_revenue_usd,seasonal_naive,11261.38,10234.02,9101.83,11366.21,-1027.36
2026-01-01,2026-01-02,1,shipped_revenue_usd,driver_regression,11261.38,10325.32,8591.42,12059.22,-936.06
2026-01-01,2026-01-03,2,shipped_revenue_usd,seasonal_naive,6321.74,5745.17,4610.78,6879.56,-576.57
2026-01-01,2026-01-03,2,shipped_revenue_usd,driver_regression,6321.74,7866.37,6129.1,9603.64,1544.63
2026-01-01,2026-01-04,3,shipped_revenue_usd,seasonal_naive,4828.72,4388.43,3251.85,5525.01,-440.29
2026-01-01,2026-01-04,3,shipped_revenue_usd,driver_regression,4828.72,7617.0,5876.36,9357.63,2788.28
2026-01-01,2026-01-05,4,shipped_revenue_usd,seasonal_naive,12419.83,11287.64,10148.86,12426.42,-1132.19
2026-01-01,2026-01-05,4,shipped_revenue_usd,driver_regression,12419.83,12194.23,10450.25,13938.22,-225.6
2026-01-01,2026-01-06,5,shipped_revenue_usd,seasonal_naive,12422.94,11290.75,10149.79,12431.71,-1132.19
2026-01-01,2026-01-06,5,shipped_revenue_usd,driver_regression,12422.94,10723.87,8976.53,12471.2,-1699.07
2026-01-01,2026-01-07,6,shipped_revenue_usd,seasonal_naive,12195.94,11084.72,9941.58,12227.86,-1111.22
2026-01-01,2026-01-07,6,shipped_revenue_usd,driver_regression,12195.94,10366.07,8615.39,12116.75,-1829.87
2026-01-01,2026-01-08,7,shipped_revenue_usd,seasonal_naive,11968.82,10878.57,9733.25,12023.89,-1090.25
2026-01-01,2026-01-08,7,shipped_revenue_usd,driver_regression,11968.82,10169.07,8415.06,11923.09,-1799.75
2026-01-01,2026-01-09,8,shipped_revenue_usd,seasonal_naive,11281.13,10253.78,9106.28,11401.28,-1027.35
2026-01-01,2026-01-09,8,shipped_revenue_usd,driver_regression,11281.13,10287.47,8530.13,12044.81,-993.66
2026-01-01,2026-01-10,9,shipped_revenue_usd,seasonal_naive,6332.83,5756.26,4606.59,6905.93,-576.57
2026-01-01,2026-01-10,9,shipped_revenue_usd,driver_regression,6332.83,7891.15,6130.49,9651.82,1558.32
2026-01-01,2026-01-11,10,shipped_revenue_usd,seasonal_naive,4837.19,4396.9,3245.07,5548.73,-440.29
2026-01-01,2026-01-11,10,shipped_revenue_usd,driver_regression,4837.19,7330.21,5566.22,9094.19,2493.02
2026-01-01,2026-01-12,11,shipped_revenue_usd,seasonal_naive,12441.6,11309.41,10155.42,12463.4,-1132.19
2026-01-01,2026-01-12,11,shipped_revenue_usd,driver_regression,12441.6,12046.04,10278.74,13813.33,-395.56
2026-01-01,2026-01-13,12,shipped_revenue_usd,seasonal_naive,12444.71,11312.52,10156.37,12468.67,-1132.19
2026-01-01,2026-01-13,12,shipped_revenue_usd,driver_regression,12444.71,10652.45,8881.85,12423.05,-1792.26
2026-01-01,2026-01-14,13,shipped_revenue_usd,seasonal_naive,12217.31,11106.09,9947.78,12264.4,-1111.22
2026-01-01,2026-01-14,13,shipped_revenue_usd,driver_regression,12217.31,10708.85,8934.96,12482.75,-1508.46
2026-01-01,2026-01-15,14,shipped_revenue_usd,seasonal_naive,11989.79,10899.53,9739.07,12059.99,-1090.26
2026-01-01,2026-01-15,14,shipped_revenue_usd,driver_regression,11989.79,10660.17,8882.99,12437.36,-1329.62
2026-01-01,2026-01-16,15,shipped_revenue_usd,seasonal_naive,11300.89,10273.54,9110.94,11436.14,-1027.35
2026-01-01,2026-01-16,15,shipped_revenue_usd,driver_regression,11300.89,10577.48,8797.0,12357.95,-723.41
2026-01-01,2026-01-17,16,shipped_revenue_usd,seasonal_naive,6343.92,5767.34,4602.6,6932.08,-576.58
2026-01-01,2026-01-17,16,shipped_revenue_usd,driver_regression,6343.92,7766.95,5983.19,9550.7,1423.03
2026-01-01,2026-01-18,17,shipped_revenue_usd,seasonal_naive,4845.66,4405.36,3238.48,5572.24,-440.3
2026-01-01,2026-01-18,17,shipped_revenue_usd,driver_regression,4845.66,7423.93,5636.9,9210.96,2578.27
2026-01-01,2026-01-19,18,shipped_revenue_usd,seasonal_naive,12463.37,11331.19,10162.17,12500.21,-1132.18
2026-01-01,2026-01-19,18,shipped_revenue_usd,driver_regression,12463.37,12005.06,10214.76,13795.36,-458.31
2026-01-01,2026-01-20,19,shipped_revenue_usd,seasonal_naive,12466.48,11334.3,10163.15,12505.45,-1132.18
2026-01-01,2026-01-20,19,shipped_revenue_usd,driver_regression,12466.48,10668.59,8875.03,12462.15,-1797.89
2026-01-01,2026-01-21,20,shipped_revenue_usd,seasonal_naive,12238.68,11127.46,9954.19,12300.73,-1111.22
2026-01-01,2026-01-21,20,shipped_revenue_usd,driver_regression,12238.68,10069.67,8272.85,11866.48,-2169.01
2026-01-01,2026-01-22,21,shipped_revenue_usd,seasonal_naive,12010.75,10920.5,9745.1,12095.9,-1090.25
2026-01-01,2026-01-22,21,shipped_revenue_usd,driver_regression,12010.75,10015.05,8214.98,11815.11,-1995.7
2026-01-01,2026-01-23,22,shipped_revenue_usd,seasonal_naive,11320.65,10293.29,9115.78,11470.8,-1027.36
2026-01-01,2026-01-23,22,shipped_revenue_usd,driver_regression,11320.65,10037.9,8234.59,11841.21,-1282.75
2026-01-01,2026-01-24,23,shipped_revenue_usd,seasonal_naive,6355.01,5778.43,4598.8,6958.06,-576.58
2026-01-01,2026-01-24,23,shipped_revenue_usd,driver_regression,6355.01,7672.41,5865.86,9478.96,1317.4
2026-01-01,2026-01-25,24,shipped_revenue_usd,seasonal_naive,4854.12,4413.83,3232.09,5595.57,-440.29
2026-01-01,2026-01-25,24,shipped_revenue_usd,driver_regression,4854.12,7276.95,5467.17,9086.74,2422.83
2026-01-01,2026-01-26,25,shipped_revenue_usd,seasonal_naive,12485.15,11352.96,10169.11,12536.81,-1132.19
2026-01-01,2026-01-26,25,shipped_revenue_usd,driver_regression,12485.15,11909.1,10096.09,13722.12,-576.05
2026-01-01,2026-01-27,26,shipped_revenue_usd,seasonal_naive,12488.26,11356.07,10170.12,12542.02,-1132.19
2026-01-01,2026-01-27,26,shipped_revenue_usd,driver_regression,12488.26,10320.18,8503.95,12136.41,-2168.08
2026-01-01,2026-01-28,27,shipped_revenue_usd,seasonal_naive,12260.04,11148.83,9960.78,12336.88,-1111.21
2026-01-01,2026-01-28,27,shipped_revenue_usd,driver_regression,12260.04,10141.91,8322.46,11961.36,-2118.13
2026-01-01,2026-01-29,28,shipped_revenue_usd,seasonal_naive,12031.72,10941.47,9751.32,12131.62,-1090.25
2026-01-01,2026-01-29,28,shipped_revenue_usd,driver_regression,12031.72,9668.58,7845.92,11491.24,-2363.14
2026-01-01,2026-01-30,29,shipped_revenue_usd,seasonal_naive,11340.4,10313.05,9120.81,11505.29,-1027.35
2026-01-01,2026-01-30,29,shipped_revenue_usd,driver_regression,11340.4,9997.28,8171.42,11823.15,-1343.12
2026-01-01,2026-01-31,30,shipped_revenue_usd,seasonal_naive,6366.1,5789.52,4595.19,6983.85,-576.58
2026-01-01,2026-01-31,30,shipped_revenue_usd,driver_regression,6366.1,7457.81,5628.75,9286.88,1091.71
2026-01-01,2026-02-01,31,shipped_revenue_usd,seasonal_naive,4862.59,4422.3,3225.89,5618.71,-440.29
2026-01-01,2026-02-01,31,shipped_revenue_usd,driver_regression,4862.59,7149.09,5316.83,8981.34,2286.5
2026-01-01,2026-02-02,32,shipped_revenue_usd,seasonal_naive,12506.92,11374.73,10176.24,12573.22,-1132.19
2026-01-01,2026-02-02,32,shipped_revenue_usd,driver_regression,12506.92,11801.87,9966.43,13637.31,-705.05
2026-01-01,2026-02-03,33,shipped_revenue_usd,seasonal_naive,12510.03,11377.84,10177.27,12578.41,-1132.19
2026-01-01,2026-02-03,33,shipped_revenue_usd,driver_regression,12510.03,10178.62,8339.99,12017.24,-2331.41
2026-01-01,2026-02-04,34,shipped_revenue_usd,seasonal_naive,12281.41,11170.2,9967.55,12372.85,-1111.21
2026-01-01,2026-02-04,34,shipped_revenue_usd,driver_regression,12281.41,9725.22,7883.42,11567.02,-2556.19
2026-01-01,2026-02-05,35,shipped_revenue_usd,seasonal_naive,12052.68,10962.43,9757.71,12167.15,-1090.25
2026-01-01,2026-02-05,35,shipped_revenue_usd,driver_regression,12052.68,9695.08,7850.1,11540.05,-2357.6
2026-01-01,2026-02-06,36,shipped_revenue_usd,seasonal_naive,11360.16,10332.81,9126.03,11539.59,-1027.35
2026-01-01,2026-02-06,36,shipped_revenue_usd,driver_regression,11360.16,10000.24,8152.1,11848.38,-1359.92
2026-01-01,2026-02-07,37,shipped_revenue_usd,seasonal_naive,6377.18,5800.61,4591.76,7009.46,-576.57
2026-01-01,2026-02-07,37,shipped_revenue_usd,driver_regression,6377.18,7282.39,5431.09,9133.69,905.21
2026-01-01,2026-02-08,38,shipped_revenue_usd,seasonal_naive,4871.06,4430.76,3219.85,5641.67,-440.3
2026-01-01,2026-02-08,38,shipped_revenue_usd,driver_regression,4871.06,6941.05,5086.6,8795.51,2069.99
2026-01-01,2026-02-09,39,shipped_revenue_usd,seasonal_naive,12528.69,11396.51,10183.55,12609.47,-1132.18
2026-01-01,2026-02-09,39,shipped_revenue_usd,driver_regression,12528.69,11796.42,9938.82,13654.03,-732.27
2026-01-01,2026-02-10,40,shipped_revenue_usd,seasonal_naive,12531.8,11399.62,10184.6,12614.64,-1132.18
2026-01-01,2026-02-10,40,shipped_revenue_usd,driver_regression,12531.8,10074.02,8213.27,11934.76,-2457.78
2026-01-01,2026-02-11,41,shipped_revenue_usd,seasonal_naive,12302.78,11191.56,9974.49,12408.63,-1111.22
2026-01-01,2026-02-11,41,shipped_revenue_usd,driver_regression,12302.78,9698.45,7834.57,11562.34,-2604.33
2026-01-01,2026-02-12,42,shipped_revenue_usd,seasonal_naive,12073.65,10983.4,9764.29,12202.51,-1090.25
2026-01-01,2026-02-12,42,shipped_revenue_usd,driver_regression,12073.65,9536.69,7669.67,11403.71,-2536.96
2026-01-01,2026-02-13,43,shipped_revenue_usd,seasonal_naive,11379.92,10352.56,9131.4,11573.72,-1027.36
2026-01-01,2026-02-13,43,shipped_revenue_usd,driver_regression,11379.92,9598.44,7728.29,11468.59,-1781.48
2026-01-01,2026-02-14,44,shipped_revenue_usd,seasonal_naive,6388.27,5811.7,4588.5,7034.9,-576.57
2026-01-01,2026-02-14,44,shipped_revenue_usd,driver_regression,6388.27,7638.58,5765.31,9511.86,1250.31
2026-01-01,2026-02-15,45,shipped_revenue_usd,seasonal_naive,4879.53,4439.23,3214.0,5664.46,-440.3
2026-01-01,2026-02-15,45,shipped_revenue_usd,driver_regression,4879.53,7240.57,5364.17,9116.96,2361.04
2026-01-01,2026-02-16,46,shipped_revenue_usd,seasonal_naive,12550.46,11418.28,10191.02,12645.54,-1132.18
2026-01-01,2026-02-16,46,shipped_revenue_usd,driver_regression,12550.46,11894.71,10015.2,13774.21,-655.75
2026-01-01,2026-02-17,47,shipped_revenue_usd,seasonal_naive,12553.57,11421.39,10192.1,12650.68,-1132.18
2026-01-01,2026-02-17,47,shipped_revenue_usd,driver_regression,12553.57,9984.2,8101.59,11866.81,-2569.37
2026-01-01,2026-02-18,48,shipped_revenue_usd,seasonal_naive,12324.15,11212.93,9981.61,12444.25,-1111.22
2026-01-01,2026-02-18,48,shipped_revenue_usd,driver_regression,12324.15,9493.07,7607.36,11378.79,-2831.08
2026-01-01,2026-02-19,49,shipped_revenue_usd,seasonal_naive,12094.62,11004.36,9771.02,12237.7,-1090.26
2026-01-01,2026-02-19,49,shipped_revenue_usd,driver_regression,12094.62,9395.26,7506.45,11284.07,-2699.36
2026-01-01,2026-02-20,50,shipped_revenue_usd,seasonal_naive,11399.67,10372.32,9136.96,11607.68,-1027.35
2026-01-01,2026-02-20,50,shipped_revenue_usd,driver_regression,11399.67,9460.63,7568.73,11352.54,-1939.04
2026-01-01,2026-02-21,51,shipped_revenue_usd,seasonal_naive,6399.36,5822.78,4585.4,7060.16,-576.58
2026-01-01,2026-02-21,51,shipped_revenue_usd,driver_regression,6399.36,6959.24,5064.24,8854.23,559.88
2026-01-01,2026-02-22,52,shipped_revenue_usd,seasonal_naive,4887.99,4447.7,3208.31,5687.09,-440.29
2026-01-01,2026-02-22,52,shipped_revenue_usd,driver_regression,4887.99,6793.58,4895.5,8691.65,1905.59
2026-01-01,2026-02-23,53,shipped_revenue_usd,seasonal_naive,12572.24,11440.05,10198.65,12681.45,-1132.19
2026-01-01,2026-02-23,53,shipped_revenue_usd,driver_regression,12572.24,11329.11,9427.96,13230.26,-1243.13
2026-01-01,2026-02-24,54,shipped_revenue_usd,seasonal_naive,12575.35,11443.16,10199.75,12686.57,-1132.19
2026-01-01,2026-02-24,54,shipped_revenue_usd,driver_regression,12575.35,9785.68,7881.46,11689.91,-2789.67
2026-01-01,2026-02-25,55,shipped_revenue_usd,seasonal_naive,12345.52,11234.3,9988.89,12479.71,-1111.22
2026-01-01,2026-02-25,55,shipped_revenue_usd,driver_regression,12345.52,9464.1,7556.81,11371.39,-2881.42
2026-01-01,2026-02-26,56,shipped_revenue_usd,seasonal_naive,12115.58,11025.33,9777.92,12272.74,-1090.25
2026-01-01,2026-02-26,56,shipped_revenue_usd,driver_regression,12115.58,9349.92,7439.57,11260.27,-2765.66
2026-01-01,2026-02-27,57,shipped_revenue_usd,seasonal_naive,11419.43,8244.11,6994.7,9493.52,-3175.32
2026-01-01,2026-02-27,57,shipped_revenue_usd,driver_regression,11419.43,9322.53,7409.12,11235.94,-2096.9
2026-01-01,2026-02-28,58,shipped_revenue_usd,seasonal_naive,6410.45,5833.87,4582.47,7085.27,-576.58
2026-01-01,2026-02-28,58,shipped_revenue_usd,driver_regression,6410.45,6895.13,4978.66,8811.59,484.68
2026-01-01,2026-03-01,59,shipped_revenue_usd,seasonal_naive,4896.46,4456.17,3202.78,5709.56,-440.29
2026-01-01,2026-03-01,59,shipped_revenue_usd,driver_regression,4896.46,6595.94,4676.43,8515.45,1699.48
2026-01-01,2026-03-02,60,shipped_revenue_usd,seasonal_naive,12594.01,11461.82,10206.44,12717.2,-1132.19
2026-01-01,2026-03-02,60,shipped_revenue_usd,driver_regression,12594.01,11170.35,9247.79,13092.9,-1423.66
2026-01-01,2026-03-03,61,shipped_revenue_usd,seasonal_naive,8559.22,7246.88,5989.52,8504.24,-1312.34
2026-01-01,2026-03-03,61,shipped_revenue_usd,driver_regression,8559.22,9643.55,7717.96,11569.15,1084.33
2026-01-01,2026-03-04,62,shipped_revenue_usd,seasonal_naive,8208.76,6942.55,5683.21,8201.89,-1266.21
2026-01-01,2026-03-04,62,shipped_revenue_usd,driver_regression,8208.76,9239.35,7310.73,11167.98,1030.59
2026-01-01,2026-03-05,63,shipped_revenue_usd,seasonal_naive,8146.17,7392.72,6131.4,8654.04,-753.45
2026-01-01,2026-03-05,63,shipped_revenue_usd,driver_regression,8146.17,8988.13,7056.47,10919.79,841.96
2026-01-01,2026-03-06,64,shipped_revenue_usd,seasonal_naive,8721.55,7573.45,6310.16,8836.74,-1148.1
2026-01-01,2026-03-06,64,shipped_revenue_usd,driver_regression,8721.55,9112.79,7178.11,11047.47,391.24
2026-01-01,2026-03-07,65,shipped_revenue_usd,seasonal_naive,6421.54,5844.96,4579.7,7110.22,-576.58
2026-01-01,2026-03-07,65,shipped_revenue_usd,driver_regression,6421.54,6654.76,4717.06,8592.46,233.22
2026-01-01,2026-03-08,66,shipped_revenue_usd,seasonal_naive,4904.93,4464.63,3197.4,5731.86,-440.3
2026-01-01,2026-03-08,66,shipped_revenue_usd,driver_regression,4904.93,6366.99,4426.27,8307.7,1462.06
2026-01-01,2026-03-09,67,shipped_revenue_usd,seasonal_naive,12615.78,11073.47,9804.27,12342.67,-1542.31
2026-01-01,2026-03-09,67,shipped_revenue_usd,driver_regression,12615.78,10916.14,8972.42,12859.86,-1699.64
2026-01-01,2026-03-10,68,shipped_revenue_usd,seasonal_naive,7590.94,6796.6,5525.44,8067.76,-794.34
2026-01-01,2026-03-10,68,shipped_revenue_usd,driver_regression,7590.94,9577.29,7630.57,11524.02,1986.35
2026-01-01,2026-03-11,69,shipped_revenue_usd,seasonal_naive,7755.84,7003.89,5730.77,8277.01,-751.95
2026-01-01,2026-03-11,69,shipped_revenue_usd,driver_regression,7755.84,9044.79,7095.06,10994.52,1288.95
2026-01-01,2026-03-12,70,shipped_revenue_usd,seasonal_naive,8113.9,6993.71,5718.63,8268.79,-1120.19
2026-01-01,2026-03-12,70,shipped_revenue_usd,driver_regression,8113.9,8917.95,6965.23,10870.68,804.05
2026-01-01,2026-03-13,71,shipped_revenue_usd,seasonal_naive,8189.51,8618.48,7341.45,9895.51,428.97
2026-01-01,2026-03-13,71,shipped_revenue_usd,driver_regression,8189.51,8977.63,7021.91,10933.34,788.12
2026-01-01,2026-03-14,72,shipped_revenue_usd,seasonal_naive,6432.62,5856.05,4577.07,7135.03,-576.57
2026-01-01,2026-03-14,72,shipped_revenue_usd,driver_regression,6432.62,6806.63,4847.93,8765.33,374.01
2026-01-01,2026-03-15,73,shipped_revenue_usd,seasonal_naive,4913.4,4473.1,3192.17,5754.03,-440.3
2026-01-01,2026-03-15,73,shipped_revenue_usd,driver_regression,4913.4,6541.92,4580.24,8503.61,1628.52
2026-01-01,2026-03-16,74,shipped_revenue_usd,seasonal_naive,12637.56,11505.37,10222.5,12788.24,-1132.19
2026-01-01,2026-03-16,74,shipped_revenue_usd,driver_regression,12637.56,11419.86,9455.2,13384.52,-1217.7
2026-01-01,2026-03-17,75,shipped_revenue_usd,seasonal_naive,9536.07,8000.42,6715.61,9285.23,-1535.65
2026-01-01,2026-03-17,75,shipped_revenue_usd,driver_regression,9536.07,9183.57,7215.93,11151.2,-352.5
2026-01-01,2026-03-18,76,shipped_revenue_usd,seasonal_naive,7718.67,6899.39,5612.64,8186.14,-819.28
2026-01-01,2026-03-18,76,shipped_revenue_usd,driver_regression,7718.67,8786.38,6815.78,10756.98,1067.71
2026-01-01,2026-03-19,77,shipped_revenue_usd,seasonal_naive,7617.3,6959.82,5671.13,8248.51,-657.48
2026-01-01,2026-03-19,77,shipped_revenue_usd,driver_regression,7617.3,8763.36,6789.79,10736.93,1146.06
2026-01-01,2026-03-20,78,shipped_revenue_usd,seasonal_naive,8014.73,7416.68,6126.06,8707.3,-598.05
2026-01-01,2026-03-20,78,shipped_revenue_usd,driver_regression,8014.73,8719.77,6743.24,10696.3,705.04
2026-01-01,2026-03-21,79,shipped_revenue_usd,seasonal_naive,6443.71,5867.14,4574.59,7159.69,-576.57
2026-01-01,2026-03-21,79,shipped_revenue_usd,driver_regression,6443.71,6336.28,4356.8,8315.77,-107.43
2026-01-01,2026-03-22,80,shipped_revenue_usd,seasonal_naive,4921.86,4481.57,3187.09,5776.05,-440.29
2026-01-01,2026-03-22,80,shipped_revenue_usd,driver_regression,4921.86,5992.25,4009.81,7974.68,1070.39
2026-01-01,2026-03-23,81,shipped_revenue_usd,seasonal_naive,11265.85,10091.8,8795.4,11388.2,-1174.05
2026-01-01,2026-03-23,81,shipped_revenue_usd,driver_regression,11265.85,10546.22,8560.84,12531.6,-719.63
2026-01-01,2026-03-24,82,shipped_revenue_usd,seasonal_naive,7243.79,6634.84,5336.52,7933.16,-608.95
2026-01-01,2026-03-24,82,shipped_revenue_usd,driver_regression,7243.79,9044.0,7055.68,11032.33,1800.21
2026-01-01,2026-03-25,83,shipped_revenue_usd,seasonal_naive,7508.35,6790.73,5490.49,8090.97,-717.62
2026-01-01,2026-03-25,83,shipped_revenue_usd,driver_regression,7508.35,8658.43,6667.17,10649.69,1150.08
2026-01-01,2026-03-26,84,shipped_revenue_usd,seasonal_naive,7425.67,6863.76,5561.6,8165.92,-561.91
2026-01-01,2026-03-26,84,shipped_revenue_usd,driver_regression,7425.67,8528.81,6534.62,10523.01,1103.14
2026-01-01,2026-03-27,85,shipped_revenue_usd,seasonal_naive,8086.75,7336.32,6032.25,8640.39,-750.43
2026-01-01,2026-03-27,85,shipped_revenue_usd,driver_regression,8086.75,8515.62,6518.5,10512.75,428.87
2026-01-01,2026-03-28,86,shipped_revenue_usd,seasonal_naive,6454.8,5878.22,4572.24,7184.2,-576.58
2026-01-01,2026-03-28,86,shipped_revenue_usd,driver_regression,6454.8,6103.1,4103.05,8103.15,-351.7
2026-01-01,2026-03-29,87,shipped_revenue_usd,seasonal_naive,4930.33,4490.04,3182.15,5797.93,-440.29
2026-01-01,2026-03-29,87,shipped_revenue_usd,driver_regression,4930.33,5834.07,3831.1,7837.04,903.74
2026-01-01,2026-03-30,88,shipped_revenue_usd,seasonal_naive,11292.22,9692.83,8383.04,11002.62,-1599.39
2026-01-01,2026-03-30,88,shipped_revenue_usd,driver_regression,11292.22,10342.75,8336.87,12348.64,-949.47
2026-01-01,2026-03-31,89,shipped_revenue_usd,seasonal_naive,7168.84,6595.39,5283.7,7907.08,-573.45
2026-01-01,2026-03-31,89,shipped_revenue_usd,driver_regression,7168.84,8942.74,6933.94,10951.54,1773.9
2026-01-01,2026-04-01,90,shipped_revenue_usd,seasonal_naive,7187.86,6500.51,5186.92,7814.1,-687.35
2026-01-01,2026-04-01,90,shipped_revenue_usd,driver_regression,7187.86,8378.18,6366.47,10389.89,1190.32
2026-01-01,2026-04-02,91,shipped_revenue_usd,seasonal_naive,7523.17,6901.66,5586.17,8217.15,-621.51
2026-01-01,2026-04-02,91,shipped_revenue_usd,driver_regression,7523.17,8387.23,6372.62,10401.84,864.06
2026-01-29,2026-01-30,1,shipped_revenue_usd,seasonal_naive,11340.4,10313.05,9180.86,11445.24,-1027.35
2026-01-29,2026-01-30,1,shipped_revenue_usd,driver_regression,11340.4,10074.55,8312.64,11836.46,-1265.85
2026-01-29,2026-01-31,2,shipped_revenue_usd,seasonal_naive,6366.1,5789.52,4655.13,6923.91,-576.58
2026-01-29,2026-01-31,2,shipped_revenue_usd,driver_regression,6366.1,7498.57,5733.24,9263.9,1132.47
2026-01-29,2026-02-01,3,shipped_revenue_usd,seasonal_naive,4862.59,4422.3,3285.72,5558.88,-440.29
2026-01-29,2026-02-01,3,shipped_revenue_usd,driver_regression,4862.59,7156.21,5387.46,8924.96,2293.62
2026-01-29,2026-02-02,4,shipped_revenue_usd,seasonal_naive,12506.92,11374.73,10235.95,12513.51,-1132.19
2026-01-29,2026-02-02,4,shipped_revenue_usd,driver_regression,12506.92,11886.78,10114.62,13658.94,-620.14
2026-01-29,2026-02-03,5,shipped_revenue_usd,seasonal_naive,12510.03,11377.84,10236.88,12518.8,-1132.19
2026-01-29,2026-02-03,5,shipped_revenue_usd,driver_regression,12510.03,10277.2,8501.64,12052.76,-2232.83
2026-01-29,2026-02-04,6,shipped_revenue_usd,seasonal_naive,12281.41,11170.2,10027.06,12313.34,-1111.21
2026-01-29,2026-02-04,6,shipped_revenue_usd,driver_regression,12281.41,9838.38,8059.42,11617.34,-2443.03
2026-01-29,2026-02-05,7,shipped_revenue_usd,seasonal_naive,12052.68,10962.43,9817.11,12107.75,-1090.25
2026-01-29,2026-02-05,7,shipped_revenue_usd,driver_regression,12052.68,9820.34,8037.99,11602.69,-2232.34
2026-01-29,2026-02-06,8,shipped_revenue_usd,seasonal_naive,11360.16,10332.81,9185.31,11480.31,-1027.35
2026-01-29,2026-02-06,8,shipped_revenue_usd,driver_regression,11360.16,10106.16,8320.43,11891.89,-1254.0
2026-01-29,2026-02-07,9,shipped_revenue_usd,seasonal_naive,6377.18,5800.61,4650.94,6950.28,-576.57
2026-01-29,2026-02-07,9,shipped_revenue_usd,driver_regression,6377.18,7312.92,5523.81,9102.03,935.74
2026-01-29,2026-02-08,10,shipped_revenue_usd,seasonal_naive,4871.06,4430.76,3278.93,5582.59,-440.3
2026-01-29,2026-02-08,10,shipped_revenue_usd,driver_regression,4871.06,6943.15,5150.67,8735.63,2072.09
2026-01-29,2026-02-09,11,shipped_revenue_usd,seasonal_naive,12528.69,11396.51,10242.52,12550.5,-1132.18
2026-01-29,2026-02-09,11,shipped_revenue_usd,driver_regression,12528.69,11922.6,10126.75,13718.44,-606.09
2026-01-29,2026-02-10,12,shipped_revenue_usd,seasonal_naive,12531.8,11399.62,10243.47,12555.77,-1132.18
2026-01-29,2026-02-10,12,shipped_revenue_usd,driver_regression,12531.8,10203.1,8403.9,12002.31,-2328.7
2026-01-29,2026-02-11,13,shipped_revenue_usd,seasonal_naive,12302.78,11191.56,10033.25,12349.87,-1111.22
2026-01-29,2026-02-11,13,shipped_revenue_usd,driver_regression,12302.78,9857.15,8054.6,11659.71,-2445.63
2026-01-29,2026-02-12,14,shipped_revenue_usd,seasonal_naive,12073.65,10983.4,9822.94,12143.86,-1090.25
2026-01-29,2026-02-12,14,shipped_revenue_usd,driver_regression,12073.65,9646.91,7841.01,11452.81,-2426.74
2026-01-29,2026-02-13,15,shipped_revenue_usd,seasonal_naive,11379.92,10352.56,9189.96,11515.16,-1027.36
2026-01-29,2026-02-13,15,shipped_revenue_usd,driver_regression,11379.92,9696.98,7887.74,11506.22,-1682.94
2026-01-29,2026-02-14,16,shipped_revenue_usd,seasonal_naive,6388.27,5811.7,4646.96,6976.44,-576.57
2026-01-29,2026-02-14,16,shipped_revenue_usd,driver_regression,6388.27,7698.42,5885.85,9510.99,1310.15
2026-01-29,2026-02-15,17,shipped_revenue_usd,seasonal_naive,4879.53,4439.23,3272.35,5606.11,-440.3
2026-01-29,2026-02-15,17,shipped_revenue_usd,driver_regression,4879.53,7292.97,5477.07,9108.87,2413.44
2026-01-29,2026-02-16,18,shipped_revenue_usd,seasonal_naive,12550.46,11418.28,10249.26,12587.3,-1132.18
2026-01-29,2026-02-16,18,shipped_revenue_usd,driver_regression,12550.46,12001.36,10182.14,13820.58,-549.1
2026-01-29,2026-02-17,19,shipped_revenue_usd,seasonal_naive,12553.57,11421.39,10250.24,12592.54,-1132.18
2026-01-29,2026-02-17,19,shipped_revenue_usd,driver_regression,12553.57,10095.03,8272.49,11917.56,-2458.54
2026-01-29,2026-02-18,20,shipped_revenue_usd,seasonal_naive,12324.15,11212.93,10039.66,12386.2,-1111.22
2026-01-29,2026-02-18,20,shipped_revenue_usd,driver_regression,12324.15,9608.17,7782.33,11434.02,-2715.98
2026-01-29,2026-02-19,21,shipped_revenue_usd,seasonal_naive,12094.62,11004.36,9828.96,12179.76,-1090.26
2026-01-29,2026-02-19,21,shipped_revenue_usd,driver_regression,12094.62,9491.4,7662.25,11320.54,-2603.22
2026-01-29,2026-02-20,22,shipped_revenue_usd,seasonal_naive,11399.67,10372.32,9194.81,11549.83,-1027.35
2026-01-29,2026-02-20,22,shipped_revenue_usd,driver_regression,11399.67,9555.43,7722.99,11387.88,-1844.24
2026-01-29,2026-02-21,23,shipped_revenue_usd,seasonal_naive,6399.36,5822.78,4643.15,7002.41,-576.58
2026-01-29,2026-02-21,23,shipped_revenue_usd,driver_regression,6399.36,6961.77,5126.04,8797.51,562.41
2026-01-29,2026-02-22,24,shipped_revenue_usd,seasonal_naive,4887.99,4447.7,3265.96,5629.44,-440.29
2026-01-29,2026-02-22,24,shipped_revenue_usd,driver_regression,4887.99,6822.01,4982.99,8661.03,1934.02
2026-01-29,2026-02-23,25,shipped_revenue_usd,seasonal_naive,12572.24,11440.05,10256.2,12623.9,-1132.19
2026-01-29,2026-02-23,25,shipped_revenue_usd,driver_regression,12572.24,11420.51,9578.21,13262.81,-1151.73
